source	target	kind	discovery	blame_date	file_created	evidence
465	448	context	at-creation	2026-09-20	2026-09-20	here on 2026-09-20 by M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a
465	175	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/175-user-components-fixtures-split.md
466	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
467	188	context	at-creation	2026-09-20	2026-09-20	**Status: REFUSED.** Refused by M-188 (design/roadmap/188-ipc-fastpath.md), and recorded
467	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
467	188	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/188-ipc-fastpath.md
468	197	context	at-creation	2026-09-20	2026-09-20	**Status: REFUSED.** Refused by M-197 (design/roadmap/197-user-and-xtask-proofs.md), and
468	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
468	197	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/197-user-and-xtask-proofs.md
469	203	context	at-creation	2026-09-20	2026-09-20	**Status: REFUSED.** Refused by M-203 (design/roadmap/203-vendored-engine-upgrades.md), and
469	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
469	203	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/203-vendored-engine-upgrades.md
470	211	context	at-creation	2026-09-20	2026-09-20	**Status: REFUSED.** Refused by M-211 (design/roadmap/211-self-referential-harnesses.md),
470	213	context	at-creation	2026-09-20	2026-09-20	M-213 (design/roadmap/213-harnesses-that-duplicate-the-implementation.md), and recorded
470	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
470	211	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/211-self-referential-harnesses.md
470	213	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/213-harnesses-that-duplicate-the-implementation.md
471	214	context	at-creation	2026-09-20	2026-09-20	**Status: REFUSED.** Refused by M-214 (design/roadmap/214-print-and-return-skips.md), and
471	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
471	214	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/214-print-and-return-skips.md
472	216	context	at-creation	2026-09-20	2026-09-20	**Status: REFUSED.** Refused by M-216 (design/roadmap/216-board-console.md), and recorded
472	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
472	216	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/216-board-console.md
473	219	context	at-creation	2026-09-20	2026-09-20	**Status: REFUSED.** Refused by M-219 (design/roadmap/219-a-workload-that-does-not-stop.md),
473	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
473	219	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/219-a-workload-that-does-not-stop.md
474	220	context	at-creation	2026-09-20	2026-09-20	**Status: REFUSED.** Refused by M-220 (design/roadmap/220-jh7110-clock-and-reset.md), and
474	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
474	220	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/220-jh7110-clock-and-reset.md
475	222	context	at-creation	2026-09-20	2026-09-20	**Status: REFUSED.** Refused by M-222 (design/roadmap/222-hvf-leg-fails-silently.md), and
475	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
475	222	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/222-hvf-leg-fails-silently.md
476	226	context	at-creation	2026-09-20	2026-09-20	**Status: REFUSED.** Refused by M-226 (design/roadmap/226-qemu-bounded-orphans.md), and
476	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
476	226	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/226-qemu-bounded-orphans.md
476	473	context	at-creation	2026-09-20	2026-09-20	condition M-473 (design/roadmap/473-a-soak-leg-in-script-test.md) states for the same
477	249	context	at-creation	2026-09-20	2026-09-20	M-249 (design/roadmap/249-the-boot-lottery-is-sampled-by-a-person-walking-to-the-board.md), and recorded
477	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
477	249	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/249-the-boot-lottery-is-sampled-by-a-person-walking-to-the-board.md
478	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
479	438	context	at-creation	2026-09-20	2026-09-20	**Status: REFUSED.** Refused by M-438 (design/roadmap/438-a-mutation-gate-on-the-diff.md),
479	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
479	438	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/438-a-mutation-gate-on-the-diff.md
479	517	context	at-creation	2026-09-20	2026-09-20	M-517 (what fraction of survivor growth arrives on lines a pull request touched) ran
479	438	context	at-creation	2026-09-20	2026-09-20	hand. The evidential objection this condition named is answered; the other two that M-438
479	517	context	at-creation	2026-09-20	2026-09-20	tree's risk is smallest. M-517 (what fraction of survivor growth arrives on lines a pull
479	438	context	at-creation	2026-09-20	2026-09-20	**And it has no rule for an artifact of the exclusion mechanism.** In M-438 (would a
480	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
481	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
482	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
483	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
484	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
485	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
486	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
487	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
488	119	context	at-creation	2026-09-20	2026-09-20	**Status: REFUSED.** Refused by M-119 (design/roadmap/119-merge-throughput.md),
488	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work
488	119	context	at-creation	2026-09-20	2026-09-20	> -- design/roadmap/119-merge-throughput.md
489	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
490	448	context	at-creation	2026-09-20	2026-09-20	M-448 (design/roadmap/448-a-refusal-gets-a-number.md), which gave a refusal that names work a number, a
491	326	context	at-creation	2026-09-20	2026-09-20	it. Found by M-326 (nobody has been assigned to turn a)'s `machine_discovery` lane while regenerating a fixture for an unrelated
492	438	context	at-creation	2026-09-20	2026-09-20	improve it. Found by M-438 (would a diff-scoped mutation check have caught) while replaying `cargo mutants --in-diff` against M-319 (the crate ...
492	319	context	at-creation	2026-09-20	2026-09-20	improve it. Found by M-438 (would a diff-scoped mutation check have caught) while replaying `cargo mutants --in-diff` against M-319 (the crate ...
492	326	context	at-creation	2026-09-19	2026-09-20	shape M-326 already used for `**/src/proofs.rs`. Nothing has to build or boot first.
492	244	context	at-creation	2026-09-19	2026-09-20	M-244 found `system_initializer` scored 191-mutants-0-caught because `--exclude` does not
492	280	context	at-creation	2026-09-19	2026-09-20	remove a package from the dependency graph; M-280 found `uefi_loader`'s `[[bin]]` half
492	326	context	at-creation	2026-09-19	2026-09-20	scored on a file nothing compiles; M-326 found 36 of `timetable`'s 48 survivors were its own
492	244	context	at-creation	2026-09-19	2026-09-20	cannot rot). The second is what M-244's bare-metal gate already does one level over:
493	168	context	at-creation	2026-09-20	2026-09-20	not the moment to improve it. Written by M-168 (a multi-tasking workload benchmark)'s lane, which was asked to add AIM7's disk-
493	168	context	at-creation	2026-09-19	2026-09-20	**In brief.** M-168's mix now covers AIM7's compute, user-memory, pipe, page-mapping and process-creation
493	145	context	at-creation	2026-09-19	2026-09-20	because only QEMU attaches a controller (`notes/visionfive2.md`, the M-145 section). No SD
493	168	context	at-creation	2026-09-19	2026-09-20	result** for this instrument (M-168's gate). It would be a job whose only output is fiction.
493	168	context	at-creation	2026-09-19	2026-09-20	`design/fatal-risks.md`'s risk 4 is decided by M-168's sweep on radon. Two of the three jobs
493	168	context	at-creation	2026-09-19	2026-09-20	flat curve without it is still evidence**, weaker than a flat curve with it, and M-168's
493	168	context	at-creation	2026-09-19	2026-09-20	- Nothing else. M-168's first bench evening runs the seven-job mix without a disk.
493	168	context	at-creation	2026-09-20	2026-09-20	M-168's mix now covers AIM7's compute, user-memory, pipe, page-mapping and process-creation
494	198	context	at-creation	2026-09-20	2026-09-20	improve it. Written by M-198 (a package manager, and the trivial install)'s rungs lane (`milestone/198-rungs-to-a-trivial-install`) for
494	261	prerequisite	at-creation	2026-09-19	2026-09-20	The bench half needs xenon powered, which is the same attended boot M-261 needs.
494	260	context	at-creation	2026-09-19	2026-09-20	**Two records in the tree say otherwise, and neither cites anything.** M-260's `BUGS` and
494	242	context	at-creation	2026-09-19	2026-09-20	Ethernet adapter is the plausible bridge for such a laptop, and it rides on M-242's host
494	261	context	at-creation	2026-09-19	2026-09-20	- **The EL0 NVMe server** (M-261, DECISIONS S-86 option 2a) is the precedent for a real
494	261	context	at-creation	2026-09-19	2026-09-20	M-261's own load-bearing unknown (whether xenon's DMAR scope covers the function) applied to
494	299	context	at-creation	2026-09-19	2026-09-20	- **Interrupts**: x86 does not yet route a device line to a userspace waiter (M-299's scope
494	261	context	at-creation	2026-09-19	2026-09-20	- **xenon's DMAR scope for the NIC is unread**, the same unknown M-261 carries for the NVMe.
495	117	context	at-creation	2026-09-20	2026-09-20	by M-117 (the stranger test)'s run 6 lane, from what the run showed about the cadence that was supposed to have
496	442	context	at-creation	2026-09-20	2026-09-20	it. Written by the lane for M-442 (a crypto provider `rustls` can use on all three bare-
497	121	context	at-creation	2026-09-19	2026-09-20	**What is blocked**: nothing hard. M-121's `rg --sort modified` would order nife-written files
498	150	context	at-creation	2026-09-20	2026-09-20	improve it. Raised by M-150 (eight hand-maintained lists), item 3 of its design questions.
498	150	context	at-creation	2026-09-19	2026-09-20	**Gate: NONE.** Nothing is blocked on it. M-150 closed the mechanical half, so either answer
498	150	context	at-creation	2026-09-19	2026-09-20	M-150 taught that sweep to supply every operand the manifest asks for, so **adding such a
498	117	context	at-creation	2026-09-19	2026-09-20	M-117's fifth stranger picked the combination deliberately, as the one manifest shape nothing
498	150	context	at-creation	2026-09-19	2026-09-20	`grant_plan` (about twenty lines, beside the one M-150 added for file-plus-input) fails on
498	150	context	at-creation	2026-09-19	2026-09-20	and since M-150 is checked by `no_program_declares_both_a_file_and_an_input` rather than
